timestampIso,mode,tag,direction,amountXrp,runsPlanned,totalRuns,successCount,failureCount,successRate_pct,latency_min_ms,latency_p50_ms,latency_p90_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,latency_mean_ms,latency_std_ms,cost_n,cost_mean_total_xrp,cost_min_total_xrp,cost_max_total_xrp,cost_std_total_xrp,cost_mean_bridge_xrp,cost_mean_source_fee_xrp,cost_mean_target_fee_xrp,batchDurationMs,xrplUrl,xrplAddress,evmUrl,evmAddress
2025-10-06T13:25:11.942Z,mainnet,mainnet_evm_to_xrpl_1759756983039,evm_to_xrpl,4,1,1,1,0,100,127072,127072,127072,127072,127072,127072,127072,0,1,4.0619828,4.0619828,4.0619828,0,0,0.0619828,0.165,127493,wss://xrplcluster.com/,rpTMoVBwzgP52BGzMXkuWxV8TJkpjdxXLw,https://rpc.xrplevm.org,0xFa0fd11eC7eff17E4964Cd7666D294aBd97E0fe6
