runId,success,abort_reason,network_mode,direction,amount_xrp,total_runs,xrpl_endpoint,evm_endpoint,xrpl_gateway,evm_gateway,evm_contract,t0_prepare,t1_submit,t2_observe,preparation_time_ms,total_latency_ms,source_tx_hash,target_tx_hash,bridge_message_id,source_fee,target_fee,bridge_fee,total_cost
testnet_xrpl_to_evm_1759144427632,true,,testnet,xrpl_to_evm,10,1,wss://s.altnet.rippletest.net:51233,https://rpc.testnet.xrplevm.org,rNrjh1KGZk2jBR3wPfAQnoidtFFYQKbQn2,B5FB4BE02232B1bBA4dC8f81dc24C26980dE9e3C,9bEb991eDdF92528E6342Ec5f7B0846C24cbaB58,1759144428528,1759144429110,1759144429111,582,1,4324CB814699C3D96E4281A8E25DB9649C8248FAE2EC4C7580166F0D1C8D5C32,0x92a30d5e53ea68caa3ece71272c249318bc81bef6d0bec688ce11892caa65340,,0.000012,0.061315106574,0.1028289999999994,8.402841
