timestampIso,mode,tag,bridgeName,direction,transferAmount,transferAmountUsd,runsPlanned,totalRuns,successCount,failureCount,successRate_pct,latency_min_ms,latency_p50_ms,latency_p90_ms,latency_p95_ms,latency_max_ms,latency_mean_ms,latency_std_ms,cost_n,cost_mean_bridge_usd,cost_mean_source_fee_usd,cost_mean_target_fee_usd,batchDurationMs,xrplUrl,xrplAddress,evmUrl,evmAddress
2025-12-06T18:02:49.762Z,,mainnet_xrpl_to_flare_1765044017775,fasset,xrpl_to_flare,10,0,1,1,1,0,100,151468,151468,151468,151468,151468,151468,0,0,,0.00002436,0.04133704,151961,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-06T18:52:12.441Z,,mainnet_xrpl_to_flare_1765046940217,fasset,xrpl_to_flare,10,0,1,1,1,0,100,191616,191616,191616,191616,191616,191616,0,0,,0.00050838,0.04106035,192203,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-06T19:17:51.973Z,,mainnet_xrpl_to_flare_1765048519404,fasset,xrpl_to_flare,10,0,1,1,1,0,100,151937,151937,151937,151937,151937,151937,0,0,,0.00038816,0.04246146,152542,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-07T12:29:40.423Z,,mainnet_xrpl_to_flare_1765110408091,fasset,xrpl_to_flare,10,0,1,1,1,0,100,171597,171597,171597,171597,171597,171597,0,0,,0.0010593599999999999,0.0432249,172306,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-07T13:30:46.328Z,,mainnet_xrpl_to_flare_1765113614876,fasset,xrpl_to_flare,10,0,1,1,0,1,0,,,,,,,,0,,,,631425,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-07T13:43:04.546Z,,mainnet_xrpl_to_flare_1765114836794,fasset,xrpl_to_flare,10,0,1,1,1,0,100,147048,147048,147048,147048,147048,147048,0,0,,0.00079017,0.04133948,147727,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-08T14:19:14.354Z,mainnet_xrpl_to_flare_1765203420445,fasset,xrpl_to_flare,10,0,1,1,1,0,100,133503,133503,133503,133503,133503,133503,0,0,,0.0035702299999999998,0.51155909,133860,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-09T19:49:05.745Z,mainnet_xrpl_to_flare_1765309595622,fasset,xrpl_to_flare,10,0,1,1,1,0,100,148593,148593,148593,148593,148593,148593,0,1,0.021399999999999864,0.00116659,0.04340332,148980,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
