timestampIso,tag,bridgeName,direction,transferAmount,transferAmountUsd,runsPlanned,totalRuns,successCount,failureCount,successRate_pct,latency_min_ms,latency_p50_ms,latency_p90_ms,latency_p95_ms,latency_max_ms,latency_mean_ms,latency_std_ms,cost_n,cost_mean_bridge_usd,cost_mean_source_fee_usd,cost_mean_target_fee_usd,batchDurationMs,xrplUrl,xrplAddress,evmUrl,evmAddress
2025-12-08T14:19:57.942Z,mainnet_flare_to_xrpl_1765203561520,fasset,flare_to_xrpl,10,0,1,1,1,0,100,35957,35957,35957,35957,35957,35957,0,0,,1.24422831,0.0000252,36397,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-09T19:45:23.718Z,mainnet_flare_to_xrpl_1765309489544,fasset,flare_to_xrpl,10,0,1,1,1,0,100,32088,32088,32088,32088,32088,32088,0,1,0.04279999999999973,0.46265198,0.00002568,32642,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
